temperature,humidity,ethylene,co2,onion_type,condition
20.462256320040744,79.33752965861727,10.0,644.7399047275328,red,risky
14.813064363467412,92.83524796661328,8.51074455296299,628.7761118751571,red,risky
21.164659088777555,78.04384531276949,0.7515412760774994,547.9669764249985,large,risky
14.936056547578069,69.18447660096024,4.127254321948844,900.3370369961075,small,risky
14.008513777307732,54.31021157978209,1.7798463117727414,547.7273605856435,red,good
15.411943504819142,78.35681927458347,3.291109151535531,1156.5179820344251,small,risky
23.22080438534536,85.22837234439467,10.0,872.0068213055139,small,risky
22.102410905986822,82.60911046660947,6.915642111060107,1150.7886771337019,small,risky
18.733568432166614,93.09763449762535,1.63765430772194,925.4757664358001,white,risky
18.955495340099517,75.69654822234223,0.910720832993157,1023.8760698081662,white,risky
19.095751638319694,78.74075525566133,9.290428379360678,1162.6945832319398,large,risky
15.767831927247359,77.91134989347461,6.944903448132444,492.0454101766819,small,risky
10.384065476081126,66.61617229092617,4.405229031504019,760.6884779003012,small,good
15.224002366534009,98.0,0.8182022501090921,400.0,small,good
21.541782236496765,78.65701070656799,2.0787135183053556,733.2761664633304,large,risky
27.233184980238327,58.94872850510771,1.846986391342557,727.629182643101,red,risky
18.371031069000775,71.55896095904471,6.439096757916188,697.1072515092113,large,risky
16.849717822018086,85.61573311874432,5.568610086668518,992.8168279602631,red,risky
24.246008837437667,82.37106850529246,1.3174554692754419,785.0700471052745,small,risky
16.419510657817366,63.88751388048446,3.2965751631428675,1052.1930646966173,white,risky
16.61550580101811,74.6191643042327,2.906222646152243,593.5520929699182,small,risky
12.531855269683025,80.58197086639741,4.728955848525173,509.9071570612361,red,risky
30.0,74.66095365832771,4.880559917938702,1334.48752712761,white,spoiled
18.18830116583969,70.96220802477916,3.1158347061159715,499.5139970315253,small,risky
22.94441368654509,84.34964709981905,2.2146603164724876,666.5050035878421,small,risky
19.789628643458844,80.89894727075516,5.420551826416397,1114.8658145958007,red,risky
18.57266683107732,89.25218206498248,2.84789911454531,1195.1834680193558,white,risky
19.02274698045373,59.52635629694763,2.144953935434841,792.6936223217051,small,risky
13.33393296177201,86.29988640565863,1.186978914633092,969.283216408021,red,risky
17.44633285459652,88.99318626492932,6.1342858694441285,432.2703010992976,large,risky
10.190965693022642,98.0,3.0685503557106903,1334.248763889993,large,risky
15.136157877257371,87.00747362648958,3.8179752238653286,1242.9621049177688,small,risky
20.00812752745737,64.71584578377288,4.241227277584127,712.5530063019529,red,risky
23.3120075493756,41.48360336528696,3.978242526071405,691.2677175790603,large,risky
22.03646562405542,56.313509113504516,7.089473793139671,587.5763401417576,large,risky
16.638020147500956,43.57263715980022,4.033619261195838,400.0,small,good
13.808062544410575,82.80996630801313,6.033718783774122,1166.7502744660642,large,risky
24.493692519718984,70.45037307096078,4.413051735694851,778.5196221757808,white,risky
17.345420136151255,59.47567703201801,2.8664416622118165,934.5170880847584,red,risky
20.262674459106673,72.99630238042177,6.996562038226308,1426.5124114342184,red,risky
13.307660448970758,84.66402239263952,4.099639295431358,604.7859387964731,large,risky
13.41420097401982,74.5366854664263,10.0,860.3297140144903,red,risky
18.98782995086191,81.73842652379618,1.254595673953629,1000.5223882827095,white,risky
19.48314159838088,90.07713859917027,2.723232280404464,1284.113380717594,large,risky
9.57607302589769,60.99416620889666,6.833002872629676,970.9850916024147,small,risky
16.693000375224386,76.80749938183952,1.3202986802921577,471.11747393143946,white,risky
13.574182505000762,98.0,0.7167203343996513,708.9392043268406,red,risky
14.499420633974959,91.34497297524692,9.069882908802422,1094.5296460974782,white,spoiled
15.728778624233687,74.70096907131284,1.1498623563982862,400.0,small,risky
21.625756996908706,85.19959613275134,5.050897869300273,1027.6785769360295,red,risky
17.055516561077624,83.29609914660719,3.247109422894149,514.8955450694796,red,risky
14.91276693770451,46.318452583727094,4.466539428428523,503.11155902889874,white,risky
17.328659483212448,72.61164182854935,1.4048652235814372,965.3111906727612,small,risky
13.313859755830887,95.96122054590558,3.1430520134538424,837.5673507943721,large,risky
24.030766978352958,80.75957328820293,2.6526338652870036,920.357664898067,small,risky
16.495479903193203,70.87015164741855,5.674094658961319,584.4778203292408,large,risky
27.097865233493277,62.57709028101355,3.990682467808325,565.3947089277178,small,risky
14.325447927611002,69.6883853782802,4.646846846376808,813.1434415937329,small,risky
10.315260199868398,79.01626836546693,8.700191603887498,400.0,large,risky
14.138479873367624,53.4657175767984,0.4319448030166189,970.6949237555826,red,risky
12.496103585816575,64.33052062859193,2.0366235467672027,740.7394322909096,red,good
21.506865324196113,90.4659437098208,3.621517033628871,400.0,white,risky
21.474989503884373,98.0,2.7049543258162423,1318.050152665628,small,risky
21.147067924433937,61.27561398325955,3.5476239955907802,579.34101722307,small,risky
15.330454493416001,53.89283960677625,3.5253848155891463,1034.0234539149749,white,risky
19.126713768445335,67.08796014579215,4.357099478793499,1012.4326030065771,red,risky
12.64702830882199,61.653808473201465,1.8255067146080166,728.3357756400208,small,good
9.994903511491238,98.0,1.1822818414106704,798.178726538032,large,risky
16.075790590264372,81.95958424385188,2.3243044770838917,1149.890824171037,large,risky
20.997970566407467,67.39315409915115,2.759552809830782,960.9529530711211,white,risky
18.25267907797003,77.55745852560646,2.785146628287944,859.2736766154223,large,risky
16.499298578037543,65.24380447935009,4.896572363888693,480.46590107738825,white,risky
20.5387883515575,75.80982627668689,0.5093477613256886,606.0411436422687,white,risky
14.033590530831633,83.1016906752469,0.9974358280224387,735.9671387209376,red,risky
15.181754862868287,68.83603265551224,2.4722254790190115,587.9729728345467,small,risky
14.356341593127983,51.98552060423312,6.287842506943235,400.0,red,risky
17.35746259572097,89.84054157423196,2.1879428897532778,448.68744374724366,large,risky
21.810992003961058,74.5516428914655,2.903210223402308,636.1266655242551,white,risky
13.029468834789036,74.53591504266564,0.40157605090179044,1418.1675849848157,red,risky
17.799557436717233,92.52326582725297,1.5648586278090668,400.0,white,risky
19.424449462860995,78.10640793349427,7.23827621113452,463.7532903438838,red,risky
22.60674801493248,96.15852007507738,7.555192159520238,1190.5223868196395,red,spoiled
12.043549303560969,75.9402809533031,3.5674969160278946,1316.638581705491,red,risky
15.725898420557733,62.96260900182529,7.937169953721583,1160.1241723833277,small,risky
15.742951711996806,68.45919768525181,4.117372333256769,587.6441969770451,red,risky
24.555794431590527,56.211164814517566,2.197014455206985,1198.4582425547173,small,risky
15.083210138863258,75.5788791034055,8.681239062610878,1339.7814725056999,large,risky
19.796047002289203,83.35231261162497,2.819129467149312,486.5572417936899,white,risky
20.897212864336307,77.21548987840166,2.233689324382583,700.5631106826083,large,risky
22.5650011013715,79.56189256004714,4.068093595814527,749.8634858640766,small,risky
24.06865718862921,72.89935722086643,6.194349733970698,1020.3347100462964,red,risky
18.151558287471712,73.58442374946928,3.116439990170444,641.4149954750729,white,risky
20.472217070418093,85.85420428766669,10.0,1122.6299189315114,red,spoiled
21.117744284508184,79.92978240559813,6.239848270950926,758.4632048048678,red,risky
22.142272578475534,61.09930346261728,7.887417055502825,673.156411674337,small,risky
25.23251967973289,67.2803767617278,1.209960844413353,759.7948499981247,small,risky
10.75071717259547,58.40537728157487,2.29277044686578,553.8968526407913,large,good
7.529396861681114,83.83585421108802,4.2866234325282875,400.0,small,good
23.832742954885028,66.40503292513581,3.8231838367110793,549.2713594937273,small,risky
14.560313062680866,98.0,10.0,1107.2187577434388,red,risky
17.96478600537632,94.68612932613948,7.12446799967977,605.2203265772226,small,risky
22.004683198147312,68.52306317039691,1.529050194019412,775.1957942471902,small,risky
18.94923918106232,83.65137099289608,10.0,476.992949232461,red,risky
16.478880594140932,92.97962057986577,0.4161049214215685,653.3451734641178,white,risky
15.361115678770304,86.57158487873735,3.7926595511228545,1109.8891841458417,large,risky
20.568000532848583,67.00948740507133,1.133214316038246,400.0,red,risky
26.86125798334872,98.0,2.2869273971432786,906.4335446510598,red,risky
21.830401391923452,93.40399835826462,3.081366202693534,738.8978749469102,red,risky
19.83682753408089,88.70376939349875,1.6598695865188504,642.1765903364123,red,risky
5.878798698635292,88.26068094541574,5.62076990658178,715.601732864536,small,risky
20.579696088520496,51.56181214670186,2.1454265463264273,466.88014481119376,small,risky
20.332149912167633,74.46537776553775,0.660431833414856,1149.4218063371513,red,risky
13.948737814928094,78.00853795846415,7.265634942668373,711.3376279560352,small,risky
13.862048896756402,76.29215824569562,1.2606913508722177,400.0,large,risky
22.519674205430977,40.0,1.3468550743505834,586.7719689352464,white,risky
17.0855177944758,95.62314628722277,1.928175194589941,560.2423980049239,white,risky
26.123392292347802,79.84618909674043,2.7232921699471606,691.8579787386212,white,risky
22.415548885735795,73.83244204480798,2.8887142236044134,1757.932270353458,small,risky
23.742228545983775,76.69905615806647,0.8280967810296487,908.7712445079455,small,risky
15.763390521706244,94.2152454260267,3.511623014924243,1055.8321025366658,small,risky
23.149804087905807,69.97837001840189,2.3959653062727795,889.3946709132355,red,risky
28.312624596215727,58.9870062861859,3.396259571431537,1223.6661666246287,white,risky
20.141535486038244,72.19283602493176,6.581209071029178,809.8173474622123,white,risky
20.898165866067878,79.8869447487325,3.8608430429567573,694.0501121567935,large,risky
24.5879876780398,59.90186152080538,7.22768271884256,750.3802945569464,white,spoiled
24.484972732805545,74.65697906551677,1.3616251923635325,648.5675236315348,large,risky
16.165877940926563,69.12362776434267,1.4738762476511271,1029.0773301859567,small,risky
22.9915544907398,68.52569530922928,4.48820112222989,792.7413180827251,red,risky
23.93839694230782,68.0307405405241,3.8801691874011324,679.3799766449988,large,risky
22.35648648728622,54.81030479629877,3.6704076870772457,1381.6786997174854,red,risky
18.89790890969799,80.25945148910338,4.762661974086753,436.37303241852044,large,risky
21.362868506013655,98.0,3.0024684034810005,507.64120859880757,large,risky
22.23710838575211,66.97007721069116,3.104999010865925,733.4417288614081,large,risky
20.565528990880413,71.10679983624124,5.627966552372193,984.6102452039161,large,risky
23.42991058087516,66.96054832328927,5.885308487050133,901.854345145652,white,risky
16.88267008814074,69.76024805822703,3.2834431203930077,709.0460651497174,small,good
12.660985392104035,89.25461387960364,9.988125412808252,1020.2914026684491,red,risky
18.350260815565907,92.42817453912286,1.4664813133141015,871.5106948204356,large,risky
20.505470849699226,77.84372424898115,6.643643202608231,400.0,white,risky
20.556012997624904,95.60487817744436,2.9908885323622596,1085.8623641608817,small,risky
21.71063745535946,76.13150458352389,0.6720526823664298,723.023620945348,small,good
18.61602403392243,83.27228064060701,3.4471865710128586,1308.515312129226,red,risky
11.399887443896471,65.82346363642071,3.238616302422914,733.9416118976127,red,good
10.476398129844988,86.40083945534404,3.5507548832107645,400.0,red,risky
14.239217972047085,79.78761765628771,8.130428679627835,913.2052108289689,white,risky
19.065983141188447,63.72046002391771,2.575539702487651,561.1922429589533,large,risky
17.696695930926897,64.37389849634306,0.7534843126406969,1049.4047801189763,small,risky
10.094046489839332,88.42557471114173,2.2351727097895147,844.0379035956648,red,risky
22.48419657932766,70.97204028141252,1.5211551362446205,533.555631281787,white,risky
17.343715164538477,76.15277824438152,2.7858121814070387,604.999225752962,small,risky
25.05466189873135,73.52117801573607,3.3822401069704022,862.0172141734984,large,risky
14.93781312679781,80.42255287809152,1.1664744257057489,832.567911732957,white,risky
8.590754772511804,66.76912638388558,3.578850542541494,400.0,small,good
22.847286002633684,81.40791542807527,1.9277035635920048,1332.5932677828537,red,risky
14.646898954616775,95.88697950096493,2.728501157329499,400.0,small,risky
24.521701214390763,50.062620179464886,6.7732880492001915,1138.011541048275,red,risky
16.925394848556323,70.37948573721388,5.77884828850494,814.873556145412,small,risky
15.18915986710849,71.86167189383208,0.602287117932379,558.2389800511434,small,good
15.037678704235528,74.60391364561609,4.110294912532589,786.2089976248565,red,risky
20.7314212400185,75.09633404716406,2.328776711501206,767.1170588222508,white,risky
25.993235852523583,83.41379171911858,2.627131954020505,771.9697787249002,large,risky
23.865623187933206,80.54463288297141,3.063885335169905,934.3150777430833,white,risky
18.714715473818533,98.0,10.0,734.2531940860815,white,spoiled
14.061081240458805,65.68728602623327,2.917763327275907,658.3728266908618,large,good
21.73955128058767,58.9088546139029,3.9900111980588036,738.4138725535697,white,spoiled
23.504798174992857,98.0,1.059856699026841,949.0097669709565,red,risky
10.485148358024233,78.8060949224186,4.692606334375495,691.4710793489559,small,risky
21.107859449280255,69.45584495934548,4.404882397658318,791.2211558945065,large,risky
24.309607503569957,61.414015487060716,1.914223383608078,872.1413747990621,white,risky
23.28028404533026,78.3485837119374,3.1935970429743508,885.6662224572971,small,risky
18.447903406276243,72.03992369539012,2.9578045094681014,1149.7418057625157,large,risky
20.967783611404307,40.0,5.329856093978102,858.4208584156324,white,risky
22.737632310614288,63.40683498264586,4.498668697404641,1143.6167565642058,red,risky
22.765625226880434,82.6962813014594,5.577905860936648,954.8534861344875,red,risky
21.771456649067872,92.83370057211964,5.51701811835005,569.8836480287971,white,spoiled
17.18466518028118,63.82646032790326,1.8762807264020152,756.6443987853446,red,good
19.066468536864694,75.01808213043337,1.637408418366209,746.2368576123833,red,risky
9.96220067815513,63.55912832150679,1.715695657486016,518.0290696673405,large,risky
17.030869306135983,71.03227738034084,0.37467446404860877,823.6688289795526,small,risky
24.803292979193255,55.367694013213324,3.8309211442281166,862.8978245823878,red,risky
22.216863110785294,83.39173613992556,3.9822585133569643,1210.9126333909342,red,risky
22.449581662825842,47.499882532403504,3.2613456356086177,642.7734806196222,small,risky
14.869049838892167,75.23068472058158,6.457511013478699,490.13923142388387,large,risky
23.62793885520172,70.90536900120247,1.7018090948947584,657.1337379366023,small,risky
17.20202719087502,89.17457498083098,2.7825949821200497,1026.815996623594,red,risky
27.908459032000145,98.0,0.9456869788231574,1089.6192453773513,large,risky
12.723064914537563,90.87726815295487,3.886296140687395,714.5950892982249,red,risky
17.37512106820867,40.0,3.377135449166111,634.838945152525,white,risky
24.17560910974264,70.19862028583415,2.4104689545317566,944.7572146485775,white,risky
19.825627059915053,89.56411997065291,9.417822976696266,912.922857829255,small,risky
23.375879678342294,54.46943184660498,9.140627624961304,571.5777370145585,large,risky
10.937321182894985,48.84227825050653,3.650177858815051,731.4200253979944,white,risky
21.894898560220007,40.0,3.1375230926046402,804.5057679782868,large,risky
19.081584407842502,90.80418598865491,1.7925661477518116,931.5427216429182,red,risky
16.811524376551795,77.88352146292847,6.5614128598760795,577.3311439425097,white,risky
11.242771175540144,85.05329845916008,5.404576305526844,400.0,red,risky
14.284328676160081,63.044957946267274,9.779599875528033,767.7322604423275,red,risky
18.25813188355604,71.9140861375804,1.9209201079445786,687.4410859028189,small,risky
19.966346117351108,96.19492133440245,4.247012188887287,689.1243413248588,white,risky
22.24281017237874,84.57776790891728,2.7586107657910848,1096.2003549767305,small,risky
12.554599419260978,72.66267788506346,3.432051174817675,975.3717883848705,white,risky
19.123128926945096,87.62292513059639,1.9794002320916082,400.0,red,risky
16.99625418223568,56.51786505277751,4.628581838736968,911.3282153941766,large,risky
19.659219316292578,68.64335382827954,0.6584759167795418,856.9118502831187,large,risky
20.74354133992516,66.28280931824975,3.4026992022483147,971.6278335214764,small,risky
11.783380357969506,60.577674455166935,5.971704100515103,513.0690869545974,small,risky
17.968242216135657,98.0,5.198856944783753,737.7567431948382,small,risky
12.579043044888376,82.0435772752265,5.53799736058448,668.9840791878214,white,risky
14.019146476531276,80.08490527963869,1.7342523715556228,400.0,large,good
9.983697665920252,78.71267874864307,3.7369549257162316,400.0,small,risky
20.03238738619209,51.305767388911846,8.310743354916685,426.5506285345529,red,risky
18.16287788704281,78.20855802302222,2.86779777672272,831.7683359345702,white,risky
20.74615398250824,98.0,1.6567403831559055,1087.364668453093,large,risky
15.972949961931107,69.5866287086309,1.0326164665578157,909.0895647874904,large,good
18.99474073398247,81.55107827600264,4.489979120501038,1111.114186621979,small,risky
9.107062079967417,79.79477738878465,2.1936579048163685,775.5431980695063,small,good
18.170762087440124,58.69131091705796,1.2423006862240136,1165.2120709254891,large,risky
9.370966356047017,64.83653021496517,7.4648041535864795,505.6503406580955,red,risky
16.74230556977752,66.03734707962538,8.519746193926212,620.4722193969319,white,risky
13.847777967217173,82.83771157898636,4.5345401436010775,1220.4795778839289,red,risky
10.48459849120091,90.77921426584378,1.3633908696612198,809.9983776997406,white,risky
21.033615295680914,72.25205071919419,4.912647084830582,1066.2966277621508,white,risky
20.48871544545697,84.98886378081693,4.544654806316365,639.2122563772125,white,risky
20.19750615310113,86.6840475526817,4.660505961299874,1302.3477300042612,white,risky
16.064501487627997,85.43306636348666,6.041480579865322,781.9133025825165,red,risky
22.45191581759893,83.6280752415985,4.800358321290678,814.932106154288,white,spoiled
20.10486472194695,82.380282719892,2.1512404116707287,501.08249324987986,large,risky
15.60581271995798,62.058363539353195,5.463632432203894,682.3962080242611,small,risky
11.170221443997328,93.179159780796,4.054403620123017,820.9240546523147,red,risky
12.853142459089643,54.70994571234698,0.745231911329019,1133.8065124969776,white,risky
9.463210212035266,58.25213340077011,7.650631363859465,962.3170290477913,small,risky
23.586994079512305,96.7274884483939,2.488031821643057,402.1856941753885,red,risky
13.214245425524785,80.15681822324828,3.209284928205047,401.50551456048476,large,risky
16.847996428971165,61.136502835975435,6.200594327513716,1110.5748004171257,white,risky
14.74988032796551,73.74843045314459,0.8165521038748204,1084.5339049584607,large,good
14.391312233313734,77.65231308209097,2.1116764746424956,718.5034669021841,small,good
22.148662089395874,87.17094831737388,1.1606666955451852,400.0,red,risky
23.08830733421751,79.07242966238472,4.969612937711723,902.176764920149,small,risky
23.84794996213887,71.55913883897958,3.2223317796557605,701.8645410233563,large,risky
23.621766799352514,69.98884153530089,5.01398656101262,494.1006983923653,red,risky
17.12822871048582,78.37961883061412,2.4673571294290038,400.0,white,risky
26.747919521027104,95.72181118035729,0.9861996588273819,1006.9123415735583,red,risky
16.82796099841839,63.24351501620406,1.849368555669787,1311.504244162109,small,risky
15.099733793149785,78.59106750803066,4.797130195892016,941.6006812757823,white,risky
11.811687888363512,88.03734096583909,6.189246230421309,744.4877832017588,large,risky
23.364890238830057,98.0,1.6879151503242356,400.0,small,risky
25.26630331660517,54.92091300415127,5.461621573413316,400.0,small,risky
15.2522143204571,87.89381830469702,2.4303507147729198,786.3766346203286,white,risky
14.55136112967913,67.60315766400342,8.622785427552934,590.2285348144617,red,risky
21.951859480258555,80.10076941853336,5.034376121703373,1090.4553981598583,red,risky
13.872947350105225,98.0,7.690540971596648,1114.690982777351,small,risky
20.744419176586824,71.17566309669454,3.0197910493999873,898.3638572478072,white,risky
13.742967828698433,77.62817128362768,10.0,925.302109545136,large,risky
20.100472452259208,84.10275889823507,10.0,460.7334694022253,small,risky
